fdc_id,description,brand_owner,brand_name,gtin_upc,ingredients,food_category,serving_size,serving_size_unit,published_date,market_country,data_source,search_term
2077164,"NATURE'S OWN, GOLDEN SESAME SANDWICH ROLLS","Flowers Foods, Inc.",NATURE'S OWN,072250024136,"ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THAIMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, SUGAR, YEAST CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: SALT, SOYBEAN OIL, WHEAT GLUTEN, CULTURED WHEAT FLOUR, VINEGAR, DOUGH CONDITIONERS (CONTAINS ONE OR MORE OF THE FOLLOWING: SODIUM STEAROYL LACTYLATE, CALCIUM STEAROYL LACTYLATE, MONOGLYCERIDES AND/OR DIGLYCERIDES, CALCIUM PEROXIDE, CALCIUM IODATE, DATEM, ETHOXYLATED MONO- AND DIGLYCERIDES, ENZYMES), YEAST FOOD CALCIUM (AMMONIUM SULFATE), MONOCALCIUM, CALCIUM SULFATE, SOY FLOUR, SOY LECITHIN, CALCIUM CARBONATE, TOPPED WITH SESAME SEEDS.",Breads & Buns,71.0,g,2021-10-28,United States,LI,nature own bread
2104351,"NATURE'S OWN, MULTI-GRAIN SANDWICH ROUNDS","Flowers Foods, Inc.",NATURE'S OWN,072250006910,"WHOLE WHEAT FLOUR, WATER, ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), YEAST, SUGAR, WHEAT GLUTEN, FIBER (MAY CONTAIN SOY, OAT, COTTONSEED, AND/OR CELLULOSE), FARINA (WHEAT), CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: MODIFIED WHEAT STARCH, ROLLED WHEAT, VINEGAR, SOYBEAN OIL, SALT, RYE NUGGETS, CULTURED WHEAT FLOUR, CORN GRITS, CULTURED WHEAT STARCH, ROLLED OATS, WHEAT BRAN, WHOLE RYE FLAKES, TRITICALE FLAKES, PARBOILED BROWN RICE FLOUR, DOUGH CONDITIONERS (CONTAINS ONE OR MORE OF THE FOLLOWING: SODIUM STEAROYL LACTYLATE, CALCIUM STEAROYL LACTYLATE, MONOGLYCERIDES, AND/OR DIGLYCERIDES, CALCIUM PEROXIDE, CALCIUM IODATE, DATEM, ETHOXLATED MONO- AND DIGLYCERIDES, ENZYMES), MONOCALCIUM PHOSPHATE, BARLEY FLAKES, HULLED MILLET, WHOLE FLAX SEED, CALCIUM, SULFATE, GUAR GUM, CITRIC ACID, SODIUM CITRATE, CALCIUM PROPIONATE AND NATAMYCIN (TO RETARD SPOILAGE).",Breads & Buns,43.0,g,2021-10-28,United States,LI,nature own bread
2014847,"NATURE'S OWN, WHOLE WHEAT SANDWICH ROUNDS","Flowers Foods, Inc.",NATURE'S OWN,072250006927,"WHOLE WHEAT FLOUR, WATER, YEAST, SUGAR, WHEAT GLUTEN, OAT FIBER, CONTAINS 2% OR LESS OF EACH OF THE FOLLOWING: MODIFIED WHEAT STARCH, WHEAT BRAN, SOYBEAN OIL, SALT, CULTURED WHEAT STARCH, CULTURED WHEAT FLOUR, VINEGAR, DOUGH CONDITIONERS (CONTAINS ONE OR MORE OF THE FOLLOWING: SODIUM STEAROYL LACTYLATE, CALCIUM STEAROYL LACTYLATE, MONOGLYCERIDES, MONO-AND DIGLYCERIDES, DISTILLED MONOGLYCERIDES, CALCIUM PEROXIDE, CALCIUM IODATE, DATEM, ETHOXYLATED MONO-AND DIGLYCERIDES, ENZYMES, ASCORBIC ACID), MONOCALCIUM PHOSPHATE, CALCIUM SULFATE, GUAR GUM, CITRIC ACID, SODIUM CITRATE, NATAMYCIN (TO RETARD SPOILAGE).",Breads & Buns,43.0,g,2021-10-28,United States,LI,nature own bread
2018985,"NEWMAN'S OWN, ALL NATURAL THIN & CRISPY SUPREME PIZZA","Newman's Own, Inc.",NEWMAN'S OWN,020662005328,"MULTIGRAIN CRUST (WHEAT FLOUR, WATER, VEGETABLE OIL [CANOLA OIL, PURE OLIVE OIL], FLAXSEED, YEAST, SUGAR, SALT, WHOLE OAT FLOUR), SAUCE (TOMATOES [DICED TOMATOES, TOMATO JUICE], WATER, TOMATO PASTE, EXTRA VIRGIN OLIVE OIL, RED WINE VINEGAR, SALT, SUGAR, SPICES, GARLIC*, ONION*), LOW-MOISTURE PART-SKIM MOZZARELLA CHEESE (PASTEURIZED PART-SKIM MILK, CHEESE CULTURES, SALT, ENZYMES), NATURAL COOKED ITALIAN SAUSAGE (PORK, SPICES, WATER, SALT, SUGAR, NATURAL FLAVORINGS, PAPRIKA), UNCURED PEPPERONI NO NITRATE OR NITRITE ADDED EXCEPT THAT WHICH NATURALLY OCCURS IN SEA SALT AND CELERY JUICE CONCENTRATE (PORK AND BEEF, SEA SALT, NATURAL SPICES, EVAPORATED CANE JUICE, LACTIC ACID STARTER CULTURE, NATURAL FLAVORINGS [INCLUDING CELERY JUICE CONCENTRATE], OLEORESIN OF PAPRIKA), ROASTED BELL PEPPERS (RED, GREEN AND YELLOW BELL PEPPERS), ONION, PARMESAN CHEESE (PASTEURIZED PART-SKIM MILK, CHEESE CULTURE, SALT AND ENZYMES), PARSLEY*.",Pizza,139.0,g,2021-10-28,United States,LI,nature own bread
1934775,"PIMENTO CHEESE , JUSTIN'S GREEN CHILE","MKM Enterprises, LLC",SPOON & LADLE,850418006572,"SHARP WHITE CHEDDAR CHEESE, PIMENTO, GREEN CHILES, MAYONNAISE, LESS THAN 2% OF: CAVENDER'S GREEK SEASONING",Cheese,28.0,g,2021-07-29,United States,LI,justin peanut
2639195,"PEANUT BRITTLE PEANUTS, PEANUT BRITTLE","Meijer, Inc.",MEIJER,719283237712,"PEANUTS, SUGAR, WATER, SALT, NATURAL AND ARTIFICIAL FLAVORS.",Candy,28.0,GRM,2023-09-14,United States,LI,justin peanut
2613039,"PEANUT SPREAD, PEANUT",Protein Plus Peanut Butter,HANK'S,863509000083,"PEANUTS, WHEY PROTEIN ISOLATE, NATURAL FLAVORING (VANILLA CINNAMON), DEXTROSE, GROUND CINNAMON, OLIVE OIL, GROUND GOLDEN FLAX, SPICE, SALT, SULFUR DIOXIDE (ANTI-CAKING AGENT)",Nut & Seed Butters,31.0,GRM,2023-07-13,United States,LI,justin peanut
2404110,"PEANUT BARK, PEANUT","Wal-Mart Stores, Inc.",MARKETSIDE,194346021437,"CHOCOLATEY COATING (SUGAR, PALM KERNEL OIL, COCOA POWDER [PROCESSED WITH ALKALI], NONFAT DRY MILK, WHEY, SOY LECITHIN, SALT, NATURAL AND ARTIFICIAL FLAVOR), DRY ROASTED PEANUTS.",Candy,30.0,g,2022-12-22,United States,LI,justin peanut
2583929,"PEANUT BRITTLE, PEANUT",Target Stores,FAVORITE DAY,085239976791,"SUGAR, PEANUTS, CORN SYRUP, PALM KERNEL OIL, WATER, BUTTER (CREAM [MILK], NATURAL FLAVOR), SEA SALT, BAKING SODA, SOY LECITHIN (PROCESSING AID).",Candy,30.0,GRM,2023-06-29,United States,LI,justin peanut
769522,RITZ CRACKERS CHEESE,,,05000137488905,"Ingredients: WHEAT flour, palm oil, CHEESE powder 5,4%, raising agents (ammonium hydrogen carbonate, potassium hydrogen carbonate), glucose-fructose syrup, salt, sugar, dried yeast, acidity regulators (lactic acid, calcium lactate), flavorings, black pepper, emulsifier (sunflower lecithin). MAY CONTAIN EGG, SESAME.",Dough Based Products / Meals,100.0,g,2020-02-27,United States,GDSN,ritz crackers
769684,RITZ CRACKERS HERBS,,,07622210233745,"Ingredients: WHEAT flour, palm oil, sugar, raising agents (ammonium hydrogen carbonate, calcium phosphates, sodium hydrogen carbonate), olive oil 3%, salt, glucose-fructose syrup, BARLEY malt flour, herbs 0,5%, rosemary 0,1%, dried spinach. MAY CONTAIN EGG, MILK, SESAME.",Dough Based Products / Meals,100.0,g,2020-02-27,United States,GDSN,ritz crackers
770690,RITZ CRACKERS ORIGINAL,,,07622210157324,"Ingredients: WHEAT flour, palm oil, sugar, raising agents (ammonium bicarbonate, monocalcium orthophosphate, sodium bicarbonate, potassium bicarbonate), glucose-fructose syrup, salt, BARLEY malt flour, emulsifier (sunflower lecithin). MAY CONTAIN EGG, MILK, SESAME.",Dough Based Products / Meals,100.0,g,2020-02-27,United States,GDSN,ritz crackers
2655832,"RITZ, BIG CRACKERS",Nabisco Biscuit Company,RITZ,044000041380,"UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, (VITAMIN B1) RIBOFLAVIN (VITAMIN B2), FOLIC ACID), SOYBEAN OIL, SUGAR PARTIALLY HYDROGENATED COTTONSEED OIL, WHEAT GLUTEN, SALT, LEAVENING (CALCIUM PHOSPHATE AND/OR BAKING SODA), HIGH FRUCTOSE CORN SYRUP, SOY LECITHIN, LACTIC ACID, NATURAL FLAVOR.",Crackers & Biscotti,16.0,GRM,2023-10-26,United States,LI,ritz crackers
1459864,RITZ CRACKERS 1X1 OZ,Mondelez USA,RITZ,00044000036935,"INGREDIENTS: UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE {VITAMIN B1}, RIBOFLAVIN {VITAMIN B2}, FOLIC ACID), CANOLA OIL, SUGAR, PALM OIL, LEAVENING (CALCIUM PHOSPHATE AND/OR BAKING SODA), SALT, SOY LECITHIN.",Biscuits/Cookies,28.0,g,2021-03-19,United States,GDSN,ritz crackers
1459004,NABISCO CHIPS AHOY! COOKIES CHIPS AHOY! COOKIES 48X4.150 OZ,Mondelez USA,NABISCO CHIPS AHOY!,00044000029548,"INGREDIENTS: UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE {VITAMIN B1}, RIBOFLAVIN {VITAMIN B2}, FOLIC ACID), SEMISWEET CHOCOLATE CHUNKS (SUGAR, CHOCOLATE, DEXTROSE, COCOA BUTTER, MILK, SOY LECITHIN), SUGAR, CANOLA OIL, SEMISWEET CHOCOLATE CHIPS (SUGAR, CHOCOLATE, COCOA BUTTER, DEXTROSE, MILK, SOY LECITHIN), PALM OIL, LEAVENING (BAKING SODA, AMMONIUM PHOSPHATE), MOLASSES, HIGH FRUCTOSE CORN SYRUP, WHEY, SALT, SOY LECITHIN, CARAMEL COLOR, ARTIFICIAL FLAVOR.",Biscuits/Cookies,16.0,g,2021-03-19,United States,GDSN,chips ahoy
2601457,"OREO + CHIPS AHOY! FROZEN DAIRY DESSERT, OREO + CHIPS AHOY!",Dreyer's Grand Ice Cream Inc.,DREYER'S,041548578392,"DAIRY PRODUCT SOLIDS, SKIM MILK, SUGAR, CORN SYRUP, CREAM, OREO COOKIE PIECES (UNBLEACHED ENRICHED FLOUR [WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID], SUGAR, PALM AND CANOLA OIL, COCOA PROCESSED WITH ALKALI, INVERT SUGAR, BAKING SODA, CALCIUM PHOSPHATE, SOY LECITHIN, SALT, CHOCOLATE, NATURAL FLAVOR), CHIPS AHOY COOKIE PIECES (UNBLEACHED ENRICHED FLOUR [WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID], SEMI SWEET CHOCOLATE CHUNKS [SUGAR, CHOCOLATE, DEXTROSE, COCOA BUTTER, MILK, SOY LECITHIN], SUGAR, CANOLA OIL, PALM OIL, BAKING SODA, AMMONIUM PHOSPHATE, MOLASSES, HIGH FRUCTOSE CORN SYRUP, WHEY, SALT, SOY LECITHIN, CARAMEL COLOR, ARTIFICIAL FLAVOR), COCONUT OIL, MALTODEXTRIN, PROPYLENE GLYCOL MONOSTEARATE, CELLULOSE GEL, GUAR GUM, MONOGLYCERIDES, CAROB BEAN GUM, CARAMEL COLOR, CELLULOSE GUM, NATURAL FLAVOR.",Ice Cream & Frozen Yogurt,108.0,GRM,2023-07-13,United States,LI,chips ahoy
2509157,"WHEY PROTEIN 25 G POWDER, CHIPS AHOY!, CHIPS AHOY!",Ghost,GHOST,810085815556,"WHEY PROTEIN (WHEY PROTEIN ISOLATE 90% (SUNFLOWER LECITHINATED), WHEY PROTEIN CONCENTRATE 80% (SUNFLOWER LECITHINATED), HYDROLYZED WHEY PROTEIN ISOLATE), CHIPS AHOY! COOKIE PIECES (UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), CHOCOLATE CHIPS (SUGAR, CHOCOLATE, DEXTROSE, COCOA BUTTER, MILK, SOY LECITHIN), SUGAR, SOYBEAN OIL, PARTIALLY HYDROGENATED COTTONSEED OIL, LEAVENING (BAKING SODA, AMMONIUM PHOSPHATE), SALT, MOLASSES, HIGH FRUCTOSE CORN SYRUP, WHEY, SOY LECITHIN, CARAMEL COLOR, ARTIFICIAL FLAVOR), NATURAL AND ARTIFICIAL FLAVOR, SALT, DIGESTIVE ENZYMES (PROTEASES, BROMELAIN, LACTASE), CELLULOSE GUM, XANTHAN GUM, SUCRALOSE","Energy, Protein & Muscle Recovery Drinks",39.0,GRM,2023-03-16,United States,LI,chips ahoy
2447086,"OREO & CHIPS AHOY! VANILLA AND CARAMEL WITH OREO AND CHIPS AHOY! COOKIE PIECES FROZEN DAIRY DESSERT, OREO & CHIPS AHOY!",Good Humor-Breyers Ice Cream,BREYERS,077567000897,"MILK, CORN SYRUP, OREO COOKIE PIECES (ENRICHED WHEAT FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), SUGAR, PALM AND/OR CANOLA OIL, COCOA PROCESSED WITH ALKALI, INVERT SUGAR, LEAVENING (BAKING SODA AND/OR CALCIUM PHOSPHATE), SOYBEAN LECITHIN, SALT, CHOCOLATE, NATURAL FLAVOR), FRUCTOSE, CHIPS AHOY! CHOCOLATE CHIP COOKIES (UNBLEACHED ENRICHED WHEAT FLOUR, SEMI-SWEET CHOCOLATE CHUNKS (SUGAR, CHOCOLATE, COCOA BUTTER, DEXTROSE, MILK, SOY LECITHIN), SUGAR, CANOLA OIL, PALM OIL, HIGH FRUCTOSE CORN SYRUP, LEAVENING, SALT, ARTIFICIAL FLAVORING, CARAMEL COLOR, NATURAL FLAVOR), COCONUT OIL, LESS THAN 2% OF: WHEY, CREAM, SUGAR, HIGH FRUCTOSE CORN SYRUP, VEGETABLE GUMS (GUAR, CAROB BEAN), MONO AND DIGLYCERIDES, NONFAT MILK SOLIDS, BUTTER (CREAM, SALT), CARAMEL (FOR COLOR), MOLASSES, SALT, PECTIN, NATURAL FLAVOR, ANNATTO (FOR COLOR).",Ice Cream & Frozen Yogurt,83.0,g,2023-01-26,United States,LI,chips ahoy
1458457,CHIPS AHOY! COOKIES 1X0.770 OZ,Mondelez USA,CHIPS AHOY!,00044000045326,"INGREDIENTS: UNBLEACHED ENRICHED FLOUR (WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE {VITAMIN B1}, RIBOFLAVIN {VITAMIN B2}, FOLIC ACID), SEMISWEET CHOCOLATE CHIPS (SUGAR, CHOCOLATE, COCOA BUTTER, DEXTROSE, MILK, SOY LECITHIN), SUGAR, CANOLA OIL, PALM OIL, HIGH FRUCTOSE CORN SYRUP, LEAVENING (BAKING SODA, AMMONIUM PHOSPHATE), SALT, ARTIFICIAL FLAVOR, CARAMEL COLOR, NATURAL FLAVOR.",Biscuits/Cookies,22.0,g,2021-03-19,United States,GDSN,chips ahoy
1459936,10.00OZ TOSTITOS SCOOPS,Pepsico Inc.,Tostitos,00028400018432,"Corn, Vegetable Oil (Corn, Canola and/or Sunflower Oil), and Salt.",Snacks,28.0,g,2021-03-19,United States,GDSN,tostitos
1457373,45.00OZ TOSTITOS QUESO,Pepsico Inc.,Tostitos,00028400074698,"Water, Skim Milk, Monterey Jack Cheese (Milk, Cheese Cultures, Salt, Enzymes), Vegetable Oil (Corn, Sunflower and/or Canola Oil), Modified Corn Starch, Diced Tomatoes in Tomato Juice, Jalapeno Peppers, Chile Peppers, Red Bell Peppers, Maltodextrin (Made from Corn), and 2% or Less of the Following: Salt, Cheddar Cheese (Milk, Cheese Cultures, Salt, Enzymes), Natural Flavors (Including Natural Cheddar Flavor), Sodium Hexametaphosphate, Monosodium Glutamate, DATEM, Sodium Phosphate, Spice, and Artificial Color (Yellow 5, Yellow 6).",Sauces/Spreads/Dips/Condiments,34.0,g,2021-03-19,United States,GDSN,tostitos
1457678,Tostitos Scoops 14.5z,Pepsico Inc.,Tostitos,00028400152402,"Corn, Vegetable Oil (Corn, Canola and/or Sunflower Oil), and Salt.",Snacks,28.0,g,2021-03-19,United States,GDSN,tostitos
1460494,Tostitos Multi-grain 9.75z,Pepsico Inc.,Tostitos,00028400148085,"Corn, Vegetable Oil (Corn, Canola and/or Sunflower Oil), Whole Corn, Corn Starch, Whole White Wheat, Whole Triticale, Whole Oats, Whole Rye, Whole Barley, Salt, Whole Millet, Whole Buckwheat, Ancho Pepper, Sugar,  Brown Rice, Toasted Onion, Tomato Powder, Maltodextrin (Made from Corn), Spices, Onion Powder, Red Bell Pepper, Sour Cream (Cultured Cream, Skim Milk), Roasted Red Bell Pepper, Skim Milk, Sun Dried Tomato Powder, Yeast Extract, Citric Acid, Natural Flavors, Garlic Powder, Roasted Garlic, Smoked Paprika, Whey Protein Isolate, Paprika Extracts, Milk Protein Concentrate, Lactose, and Buttermilk.",Snacks,28.0,g,2021-03-19,United States,GDSN,tostitos
1633676,"TOSTITOS, CREAMY SPINACH DIP",Frito-Lay Company,TOSTITOS,028400076739,"WATER, SPINACH, SUNFLOWER OIL AND/OR CANOLA OIL, RED BELL PEPPERS, WATER CHESTNUTS, WHEY PROTEIN CONCENTRATE, AND LESS THAN 2% OF THE FOLLOWING: ONIONS, MODIFIED TAPIOCA AND CORN STARCH, SALT, SUGAR, VINEGAR, GARLIC POWDER, LACTIC ACID, NATURAL FLAVOR, XANTHAN GUM, DATEM, TORULA YEAST EXTRACT MONOSODIUM GLUTAMATE, AND CITRIC ACID.",Dips & Salsa,32.0,g,2021-03-19,United States,LI,tostitos
1633707,"LAY'S, POTATO CHIPS",Frito-Lay Company,LAY'S,028400422109,"POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), AND SALT.","Chips, Pretzels & Snacks",28.0,g,2021-03-19,United States,LI,lays chips
1629971,"LAY'S, POTATO CHIPS",Frito-Lay Company,LAY'S,028400421737,"POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), AND SALT.","Chips, Pretzels & Snacks",28.0,g,2021-03-19,United States,LI,lays chips
1595562,"LAY'S, POTATO CHIPS",Frito-Lay Company,LAY'S,028400626248,"POTATOES, VEGETABLE OIL (SUNFLOWER, CORN AND/OR CANOLA OIL), SZECHUAN CHICKEN SEASONING (BROWN SUGAR, MALTODEXTRIN [MADE FROM CORN], SALT, SUGAR, SOY SAUCE [SOYBEANS, WHEAT, SALT], SPICES [INCLUDING PARSLEY], YEAST EXTRACT, GARLIC POWDER, NATURAL FLAVOR [INCLUDING NATURAL SZECHUAN WOK TYPE FLAVOR], ONION POWDER, RED BELL PEPPER, MOLASSES, CARAMEL COLOR, CITRIC ACID, ROASTED SZECHUAN PEPPER, CHICKEN BROTH, CHICKEN POWDER, CHICKEN FAT, AND SUNFLOWER OIL.)","Chips, Pretzels & Snacks",28.299999237060547,g,2021-03-19,United States,LI,lays chips
1518547,"SABRITAS, LAY'S, LAY'S POTATO CHIPS, LIMON, LIMON",Frito-Lay Company,SABRITAS,028400396394,"POTATOES, VEGETABLE OIL (SUNFLOWER, CORN, AND/OR CANOLA OIL), LIMON SEASONING (MALTODEXTRIN [MADE FROM CORN], SALT, CITRIC ACID, SUGAR, AND NATURAL FLAVORS [INCLUDING NATURAL LIME FLAVOR]).","Chips, Pretzels & Snacks",49.599998474121094,g,2021-03-19,United States,LI,lays chips
1633665,"LAY'S, CLASSIC POTATO CHIPS",Frito-Lay Company,LAY'S,028400421584,"POTATOES, VEGETABLE OIL (SUNFLOWER, CORN AND/OR CANOLA OIL), AND SALT.","Chips, Pretzels & Snacks",28.0,g,2021-03-19,United States,LI,lays chips
2739267,Lucky Charms Cereal,GENERAL MILLS SALES INC.,Lucky Charms,00016000169678,"Whole Grain Oats, Sugar, Whole Grain Corn, Corn Starch, Corn Syrup, Dextrose. Contains 2% or less of: Salt, Modified Corn Starch, Gelatin, Trisodium Phosphate, Red 40, Yellow 5 & 6, Blue 1, Natural and Artificial Flavor. Vitamin E (mixed tocopherols) Added to Preserve Freshness.Vitamins and Minerals: Calcium Carbonate, Vitamin C (sodium ascorbate), Iron and Zinc (mineral nutrients), A B Vitamin (niacinamide), Vitamin B6 (pyridoxine hydrochloride), Vitamin B1 (thiamin mononitrate), Vitamin A (palmitate), Vitamin B2 (riboflavin), A B Vitamin (folic acid), Vitamin B12, Vitamin D3.",Processed Cereal Products,36.0,GRM,2025-07-24,United States,GDSN,lucky charms
2738997,Lucky Charms Cereal,GENERAL MILLS SALES INC.,Lucky Charms,00016000144682,"Whole Grain Oats, Sugar, Whole Grain Corn, Corn Starch, Corn Syrup, Dextrose. Contains 2% or less of: Salt, Modified Corn Starch, Gelatin, Trisodium Phosphate, Red 40, Yellow 5 & 6, Blue 1, Natural and Artificial Flavor. Vitamin E (mixed tocopherols) Added to Preserve Freshness.Vitamins and Minerals: Calcium Carbonate, Vitamin C (sodium ascorbate), Iron and Zinc (mineral nutrients), A B Vitamin (niacinamide), Vitamin B6 (pyridoxine hydrochloride), Vitamin B1 (thiamin mononitrate), Vitamin A (palmitate), Vitamin B2 (riboflavin), A B Vitamin (folic acid), Vitamin B12, Vitamin D3.",Processed Cereal Products,36.0,GRM,2025-07-24,United States,GDSN,lucky charms
2747461,Lucky Charms Cereal,GENERAL MILLS SALES INC.,Lucky Charms,00016000124998,"Whole Grain Oats, Sugar, Whole Grain Corn, Corn Starch, Corn Syrup, Dextrose. Contains 2% or less of: Salt, Modified Corn Starch, Gelatin, Trisodium Phosphate, Red 40, Yellow 5 & 6, Blue 1, Natural and Artificial Flavor. Vitamin E (mixed tocopherols) Added to Preserve Freshness.Vitamins and Minerals: Calcium Carbonate, Vitamin C (sodium ascorbate), Iron and Zinc (mineral nutrients), A B Vitamin (niacinamide), Vitamin B6 (pyridoxine hydrochloride), Vitamin B1 (thiamin mononitrate), Vitamin A (palmitate), Vitamin B2 (riboflavin), A B Vitamin (folic acid), Vitamin B12, Vitamin D3.",Processed Cereal Products,36.0,GRM,2025-12-18,US,GDSN,lucky charms
2234042,Lucky Charms Cereal,GENERAL MILLS SALES INC.,Lucky Charms,00016000126831,"Whole Grain Oats, Sugar, Corn Starch, Modified Corn Starch, Corn Syrup, Dextrose. Contains 2% or less of: Salt, Gelatin, Trisodium Phosphate, Red 40, Yellow 5 &amp; 6, Blue 1, Natural And Artificial Flavor. Vitamin E (mixed tocopherols) Added to Preserve Freshness. Vitamins and Minerals: Calcium Carbonate, Vitamin C (sodium ascorbate), Iron and Zinc (mineral nutrients), A B Vitamin (niacinamide), Vitamin B6 (pyridoxine hydrochloride), Vitamin B1 (thiamin mononitrate), Vitamin A (palmitate), Vitamin B2 (riboflavin), A B Vitamin (folic acid), Vitamin B12, Vitamin D3.",Processed Cereal Products,159.0,g,2022-04-01,United States,GDSN,lucky charms
2745292,Lucky Charms Cereal,GENERAL MILLS SALES INC.,Lucky Charms,00016000141568,"Whole Grain Oats, Sugar, Whole Grain Corn, Corn Syrup, Corn Starch. Contains 2% or less of: Salt, Modified Corn Starch, Dextrose, Gelatin, Trisodium Phosphate, Red 40, Yellow 5 & 6, Blue 1, Natural and Artificial Flavor. Vitamin E (mixed tocopherols) Added to Preserve Freshness.Vitamins and Minerals: Calcium Carbonate, Vitamin C (sodium ascorbate), Iron and Zinc (mineral nutrients), A B Vitamin (niacinamide), Vitamin B6 (pyridoxine hydrochloride), Vitamin B1 (thiamin mononitrate), Vitamin A (palmitate), Vitamin B2 (riboflavin), A B Vitamin (folic acid), Vitamin B12, Vitamin D3.",Processed Cereal Products,48.0,GRM,2025-11-20,US,GDSN,lucky charms
